Ratio.H.L.TotProt.R1.LOG2	Ratio.H.L.TotProt.R2.LOG2	Ratio.H.L.TotProt.R3.LOG2	T-test Significant 	Median_Log2.H.M.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
-0.17620000243187	-0.254999995231628	-0.134399995207787		-0.17620000243187	0.0130590535856289	-8.66478584720773	1.47604930994905	0.0877730715700174	-0.188533330957095	Q96L52	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit	NA
-0.176099985837936	-0.0493000000715256	-0.302899986505508		-0.176099993288517	0.137945001225955	-2.4054743841057	0.860294023212626	0.219682246213791	-0.17609999080499	B4DYQ3	cDNA FLJ60974, highly similar to Mediator of RNA polymerase II transcription subunit 12	NA
-0.175799995660782	-0.11370000243187	-0.258199989795685		-0.175799995660782	0.0487386379697461	-4.36234931004958	1.31212661170769	0.107982462839263	-0.182566662629445	A0A1S5UZH8	SLIT-ROBO Rho GTPase-activating protein 2	SRGAP2
-0.131400004029274	-0.175750002264977	-0.220100000500679		-0.175750002264977	0.0130590535856289	-8.66478584720773	1.68669044663473	0.0678204950790825	-0.175750002264977	S4R371	Fatty acid-binding protein, heart (Fragment)	FABP3
-0.175500005483627	-0.276899993419647	-0.0529000014066696		-0.175500005483627	0.121472183731909	-2.60089775658925	0.915523161176597	0.200237469576605	-0.168433333436648	A0A024R3W7	Eukaryotic translation elongation factor 1 beta 2, isoform CRA_a	EEF1B2
-0.2567999958992	-0.090999998152256	-0.175500005483627		-0.175500005483627	0.0677366423048268	-3.64425384772058	1.16917633590426	0.133904095727607	-0.174433333178361	I3L1T3	Derlin (Fragment)	DERL2
-0.849399983882904	-0.175399988889694	0.498600006103516		-0.175399988889694	0.696326954937336	-0.450744354096067	0.157186792884207	0.757906889727728	-0.175399988889694	A8KA33	cDNA FLJ76690, highly similar to Homo sapiens neuronal protein isoform a mRNA	NA
-0.174999997019768	-0.31810000538826	0.0542999990284443		-0.174999997019768	0.309881423918466	-1.34859751906998	0.508804479162759	0.402178152055125	-0.146266667793194	A0A024R7D2	Solute carrier family 44, member 2, isoform CRA_a	SLC44A2
-0.174999997019768	-0.202299997210503	-0.127000004053116		-0.174999997019768	0.0167140583424909	-7.63767552662723	1.7769180862077	0.0607783939726692	-0.168099999427795	A0A024RBU9	Nuclear receptor co-repressor 2, isoform CRA_a	NCOR2
-0.0741999968886375	-0.174999997019768	-0.322899997234344		-0.174999997019768	0.11847340161295	-2.64049171129721	0.926379141998688	0.197070765464245	-0.190699997047583	F5H365	Protein transport protein Sec23A	SEC23A
-0.174950003623962	-0.337999999523163	-0.0119000002741814		-0.174949999898672	0.0130590535856289	-8.66478584720773	0.689932393417968	0.291502851990918	-0.174950001140436	Q9UHN6-2	Isoform 2 of Cell surface hyaluronidase	TMEM2
-0.174899995326996	-0.262800008058548	-0.174500003457069		-0.174899995326996	0.0200877090858541	-6.94886735919403	1.69706958978802	0.0670381723451671	-0.204066668947538	A0A0S2Z3G9	Actinin alpha 4 isoform 1 (Fragment)	ACTN4
-0.174500003457069	-0.0252999998629093	-0.32370001077652		-0.174500005319715	0.0130590535856289	-8.66478584720773	0.744623524234355	0.265501341776336	-0.174500004698833	Q9UHB4-4	Isoform 4 of NADPH-dependent diflavin oxidoreductase 1	NDOR1
-0.220200002193451	-0.128700003027916	-0.174449995160103		-0.174450002610683	0.0221661021566692	-6.60450864825886	1.65431065761186	0.0706665293690172	-0.174450000127157	P30154	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform	PPP2R1B
-0.128700003027916	-0.237200006842613	-0.173500001430511		-0.173500001430511	0.029311706523873	-5.71169843568332	1.5329588962601	0.0815187058123703	-0.179800003767014	P49821-2	Isoform 2 of NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	NDUFV1
-0.375400006771088	0.0855000019073486	-0.17339999973774		-0.17339999973774	0.366535353501725	-1.15777608658306	0.435884129917146	0.455389713644501	-0.15443333486716	O75494-6	Isoform 6 of Serine/arginine-rich splicing factor 10	SRSF10
-0.172700002789497	0.127599999308586	-0.703700006008148		-0.172700002789497	0.0130590535856289	-8.66478584720773	0.384687203276605	0.501653483039887	-0.24960000316302	Q9H211	DNA replication factor Cdt1	CDT1
-0.0832000002264977	-0.278200000524521	-0.172600001096725		-0.172600001096725	0.0130590535856289	-8.66478584720773	1.05892382973253	0.159202186388439	-0.178000000615915	Q9UMX5	Neudesin	NENF
-0.200900003314018	-0.172399997711182	0.118100002408028		-0.172399997711182	0.491720738151106	-0.834674692985282	0.308281475104844	0.57323449069921	-0.0850666662057241	O95639	Cleavage and polyadenylation specificity factor subunit 4	CPSF4
-0.172399997711182	-0.199100002646446	-0.0401999987661839		-0.172399997711182	0.0130590535856289	-8.66478584720773	0.967333853100547	0.184060095114531	-0.137233333041271	Q8N6M0	OTU domain-containing protein 6B	OTUD6B
-0.172150000929832	-0.136899992823601	-0.207399994134903		-0.172149993479252	0.0130590535856289	-8.66478584720773	1.86360697279991	0.0547038640524248	-0.172149995962779	Q9UBS0	Ribosomal protein S6 kinase beta-2	RPS6KB2
-0.160600006580353	-0.256099998950958	-0.172099992632866		-0.172099992632866	0.0227220178786708	-6.52042341585379	1.64355310277466	0.0717238483634374	-0.196266666054726	B0YJ76	Dihydrofolate reductase	DYR
-0.855000019073486	0.29679998755455	-0.171900004148483		-0.171900004148483	0.542434124528761	-0.727748012805408	0.265652996817298	0.621589686120718	-0.243366678555806	A0A024QZH6	Serine arginine-rich pre-mRNA splicing factor SR-A1, isoform CRA_a	SR-A1
-0.0183000005781651	-0.171800002455711	-0.325300008058548		-0.171800004318357	0.19212992315845	-1.93854285973567	0.716404996464879	0.278433397694963	-0.171800003697475	A0A024RAB2	Endothelin converting enzyme 1, isoform CRA_c	ECE1
-0.171599999070168	-0.149299994111061	-0.342500001192093		-0.171599999070168	0.0130590535856289	-8.66478584720773	1.16475839485806	0.134804778334378	-0.221133331457774	Q9Y3P9	Rab GTPase-activating protein 1	RABGAP1
-0.171299993991852	-0.0604999996721745	-0.265899986028671		-0.171299993991852	0.107715182456492	-2.79503202351104	0.967723078624816	0.183956549070367	-0.165899993230899	A0A0A8JCD0	Niemann-Pick C1 protein	NPC1
-0.16159999370575	-0.280699998140335	-0.171200007200241		-0.171200007200241	0.0331680326537786	-5.35331148793401	1.47928028769922	0.0875957066642893	-0.204499999682109	A0A024RDY0	RAN binding protein 5, isoform CRA_d	RANBP5
-0.144600003957748	-0.171000003814697	-0.193499997258186	+	-0.171000003814697	0.00686283855823146	-12.0089143119061	2.16349621741626	0.0413896221635436	-0.169700001676877	A0A024R7I3	RAB8A, member RAS oncogene family, isoform CRA_a	RAB8A
-0.170650005340576	-0.127599999308586	-0.213699996471405		-0.170649997889996	0.0205614993138861	-6.86584149586089	1.68694523266998	0.0678204950790825	-0.170650000373522	P19256-2	Isoform 2 of Lymphocyte function-associated antigen 3	CD58
-0.10530000180006	-0.169900000095367	-0.234500005841255		-0.169900003820658	0.0130590535856289	-8.66478584720773	1.34712869372275	0.103702277111426	-0.169900002578894	Q9GZY8-2	Isoform 2 of Mitochondrial fission factor	MFF
0.0196000002324581	-0.171700000762939	-0.169599995017052		-0.169599995017052	0.0130590535856289	-8.66478584720773	0.632769350386167	0.322328633133711	-0.107233331849178	Q70UQ0-4	Isoform 4 of Inhibitor of nuclear factor kappa-B kinase-interacting protein	IKBIP
-0.135600000619888	-0.169399991631508	-0.203199997544289		-0.169399999082088	0.0130590535856289	-8.66478584720773	1.88565618714	0.0535327096544537	-0.169399996598562	Q12824-2	Isoform B of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	SMARCB1
-0.168400004506111	-0.410800009965897	0.18809999525547		-0.168400004506111	0.0130590535856289	-8.66478584720773	0.274328535648882	0.611897980105006	-0.130366673072179	Q7Z726	Importin subunit alpha	KPNA2
-0.169599995017052	-0.168300002813339	-0.155799999833107	+	-0.168300002813339	0.0130590535856289	-8.66478584720773	3.14636838110248	0.0169218495206812	-0.164566665887833	Q05513	Protein kinase C zeta type	PRKCZ
-0.167999997735024	-0.17679999768734	-0.159199997782707	+	-0.167999997735023	0.0130590535856289	-8.66478584720773	3.03936976877445	0.0187051064257021	-0.167999997735024	Q9Y305-2	Isoform 2 of Acyl-coenzyme A thioesterase 9, mitochondrial	ACOT9
-0.167899996042252	-0.364800006151199	0.0738999992609024		-0.167899996042252	0.351283348040422	-1.20550287378666	0.454342436674093	0.441583781479775	-0.15293333431085	B2RC06	cDNA, FLJ95791, highly similar to Homo sapiens aurora kinase B (AURKB), mRNA	NA
-0.100199997425079	-0.167600005865097	-0.293300002813339		-0.167600005865097	0.0130590535856289	-8.66478584720773	1.09359169253181	0.150525756314318	-0.187033335367839	X5DR54	NudE neurodevelopment protein 1 isoform B (Fragment)	NDE1
-0.167199999094009	-0.190599992871284	-0.116999998688698		-0.167199999094009	0.0130590535856289	-8.66478584720773	1.73747454818624	0.0637985465161376	-0.158266663551331	P61026	Ras-related protein Rab-10	RAB10
-0.211500003933907	-0.166899994015694	-0.0328000001609325		-0.166899994015694	0.125286734027296	-2.55247055348751	0.902094911981528	0.204876422212532	-0.137066666036844	B7Z9S8	Sodium/potassium-transporting ATPase subunit beta	NA
-0.180299997329712	-0.166700005531311	0.0824000015854836		-0.166700005531311	0.0130590535856289	-8.66478584720773	0.38701311273818	0.499596982917899	-0.0882000004251798	Q14151	Scaffold attachment factor B2	SAFB2
-0.124300003051758	-0.49329999089241	-0.166500002145767		-0.166500002145767	0.0130590535856289	-8.66478584720773	0.811737263680948	0.237756866946214	-0.261366665363312	Q8IWV7	E3 ubiquitin-protein ligase UBR1	UBR1
-0.0152000002563	-0.166299998760223	-0.177599996328354		-0.166299998760223	0.0130590535856289	-8.66478584720773	0.825262749221956	0.232425982309612	-0.119699998448292	Q9ULV3-5	Isoform 5 of Cip1-interacting zinc finger protein	CIZ1
-0.0961999967694283	-0.245100006461143	-0.165900006890297		-0.165900006890297	0.0590512323708399	-3.93060549346132	1.22877103479368	0.122158508885506	-0.16906667004029	A0MNP2	CDW11/WDR57	WDR57
-0.115800000727177	-0.165700003504753	-0.252000004053116		-0.165700003504753	0.0465768694721462	-4.47010136220184	1.33182970473367	0.105612742095887	-0.177833336095015	B4DL66	cDNA FLJ56297, highly similar to Rattus norvegicus ubiquitin-conjugating enzyme E2Z (putative) (Ube2z), mRNA	NA
-0.165700003504753	-0.149100005626678	-0.389699995517731		-0.165700003504753	0.0940060030092737	-3.02692569432567	1.02684441247416	0.167938149124135	-0.234833334883054	D4Q8H0	Mitogen-activated protein kinase kinase kinase MLT	pk
-0.165600001811981	0.0697999969124794	-0.186599999666214		-0.165600001811981	0.0130590535856289	-8.66478584720773	0.431039675936809	0.459605695790955	-0.0941333348552386	Q9BTT5	Similar to NADH dehydrogenase (Ubiquinone) 1 alpha subcomplex, 9 (39kD) (Fragment)	NA
-0.165500000119209	-0.0788000002503395	-0.25220000743866		-0.1655000038445	0.080576982724134	-3.30627916295526	1.09378899590757	0.150512278240594	-0.165500002602736	B2R774	cDNA, FLJ93313, highly similar to Homo sapiens lectin, mannose-binding, 1 (LMAN1), mRNA	NA
-0.00300000002607703	-0.165399998426437	-0.368800014257431		-0.165399998426437	0.0130590535856289	-8.66478584720773	0.633240751997594	0.322065998670509	-0.179066670903315	P68366-2	Isoform 2 of Tubulin alpha-4A chain	TUBA4A
-0.0778999999165535	-0.252400010824203	-0.165150001645088		-0.165150005370378	0.0130590535856289	-8.66478584720773	1.08732606795719	0.15210296556912	-0.165150004128615	Q6I7N8	Lymphoid specific helicase variant9	HELLS
-0.342400014400482	-0.165100008249283	0.0121999997645617		-0.16510000731796	0.0130590535856289	-8.66478584720773	0.605362598641117	0.339562446644083	-0.165100007628401	Q01804	OTU domain-containing protein 4	OTUD4
-0.161400005221367	-0.277200013399124	-0.164900004863739		-0.164900004863739	0.0339305236608226	-5.28967082457003	1.46940943770667	0.0881898106469734	-0.201166674494743	P31943	Heterogeneous nuclear ribonucleoprotein H	HNRNPH1
-0.164800003170967	-0.0537000000476837	-0.333499997854233		-0.164800003170967	0.0130590535856289	-8.66478584720773	0.817963116323	0.235151451541479	-0.184000000357628	Q9UNN8	Endothelial protein C receptor	PROCR
-0.210899993777275	-0.164749994874001	-0.118600003421307		-0.164749998599291	0.0130590535856289	-8.66478584720773	1.59907244063706	0.0752385049832807	-0.164749997357527	Q96SB4	SRSF protein kinase 1	SRPK1
-0.0852999985218048	-0.164700001478195	-0.229100003838539		-0.164700001478195	0.0616104398283804	-3.84017025792642	1.21034569128952	0.125461319607067	-0.159700001279513	B2RDK6	cDNA, FLJ96656, highly similar to Homo sapiens SPFH domain family, member 1 (SPFH1), mRNA	NA
-0.178000003099442	-0.119099996984005	-0.164599999785423		-0.164599999785423	0.0130590535856289	-8.66478584720773	1.88106110575319	0.0536042779860854	-0.15389999995629	Q9Y4X5	E3 ubiquitin-protein ligase ARIH1	ARIH1
-0.164299994707108	-0.276100009679794	-0.0381999984383583		-0.164299994707108	0.0130590535856289	-8.66478584720773	0.835717854229855	0.228842100986553	-0.159533334275087	Q56VL3	OCIA domain-containing protein 2	OCIAD2
0.0678000003099442	-0.164249986410141	-0.396299988031387		-0.164249993860721	0.0130590535856289	-8.66478584720773	0.462220660681944	0.436602937170532	-0.164249991377195	P80217	Interferon-induced 35 kDa protein	IFI35
-0.272399991750717	-0.164099991321564	-0.0557999983429909		-0.164099995046854	0.119674590894583	-2.62446479772435	0.921998043155776	0.198537795489989	-0.164099993805091	B4DYZ9	cDNA FLJ53462, highly similar to Transcription intermediary factor 1-alpha	NA
-0.217399999499321	0.0658000037074089	-0.163800001144409		-0.163800001144409	0.34975088056748	-1.2104325878047	0.45624118341189	0.44041429131964	-0.105133332312107	A0A024R704	SFRS protein kinase 2, isoform CRA_b	SRPK2
-0.16329999268055	-0.0980999991297722	-0.317499995231628		-0.16329999268055	0.0130590535856289	-8.66478584720773	1.01175636049926	0.172073916240329	-0.192966662347317	Q5JVZ5	Engulfment and cell motility protein 2	ELMO2
0.152300000190735	-0.16329999268055	-0.478899985551834		-0.16329999268055	0.464717123422293	-0.896210046220418	0.332811324786434	0.549503850328469	-0.16329999268055	A0A1U9X7U8	HSD17B8	NA
0.108199998736382	-0.163150012493134	-0.434500008821487		-0.163150005042553	0.0130590535856289	-8.66478584720773	0.390361472931953	0.496557469101896	-0.16315000752608	Q6P179-3	Isoform 3 of Endoplasmic reticulum aminopeptidase 2	ERAP2
-0.163000002503395	-0.186199992895126	-0.0817999988794327		-0.163000002503395	0.0130590535856289	-8.66478584720773	1.3442547427738	0.10396930711945	-0.143666664759318	Q9BPX4	Eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa	EIF2B2
-0.800300002098084	0.474599987268448	-0.162850007414818		-0.162850007414818	0.701388685385018	-0.442488805722846	0.154041244320612	0.762259773053225	-0.162850007414818	A8KAQ5	cDNA FLJ77404, highly similar to Homo sapiens small nuclear ribonucleoprotein 70kDa polypeptide (RNP antigen) (SNRP70), transcript variant 1, mRNA	NA
-0.0886000022292137	-0.162850007414818	-0.237100005149841		-0.162850003689527	0.0628336889112079	-3.79884814620243	1.20180744901858	0.127051292405583	-0.162850004931291	A0A024R5K3	NADH dehydrogenase (Ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase), isoform CRA_b	NDUFS8
-0.472799986600876	0.191300004720688	-0.162200003862381		-0.162200003862381	0.0130590535856289	-8.66478584720773	0.282861979412341	0.601886160400738	-0.147899995247523	Q8NFC6	Biorientation of chromosomes in cell division protein 1-like 1	BOD1L1
-0.157299995422363	-0.162000000476837	-0.211600005626678	+	-0.162000000476837	0.00949691392931257	-10.1882161957688	2.02241749822249	0.0474382432124509	-0.176966667175293	O75643	U5 small nuclear ribonucleoprotein 200 kDa helicase	SNRNP200
-0.277099996805191	-0.162000000476837	-0.146200001239777		-0.162000000476837	0.0130590535856289	-8.66478584720773	1.37760063454098	0.0997294066668244	-0.195099999507268	P52732	Kinesin-like protein KIF11	KIF11
-0.162000000476837	-0.0838999971747398	-0.220300003886223		-0.162000000476837	0.0130590535856289	-8.66478584720773	1.22922379466563	0.122127983412315	-0.1554000005126	V9HWB7	Epididymis luminal protein 60	HEL60
-0.161899998784065	-0.285299986600876	-0.0892999991774559		-0.161899998784065	0.0889050439872867	-3.12589442865479	1.05107360343744	0.161016561862901	-0.178833328187466	A0A140VK70	Testis secretory sperm-binding protein Li 197a	NA
-0.16159999370575	-0.0295000001788139	-0.223600000143051		-0.16159999370575	0.0130590535856289	-8.66478584720773	0.863082099951973	0.218616445409042	-0.138233331342538	Q6P2Q9	Pre-mRNA-processing-splicing factor 8	PRPF8
-0.106600001454353	-0.161100000143051	-0.272199988365173		-0.161100000143051	0.0661193504300793	-3.69340771007198	1.17967142239423	0.131672918569723	-0.179966663320859	P30837	Aldehyde dehydrogenase X, mitochondrial	ALDH1B1
-0.293999999761581	-0.160799995064735	-0.0275999996811152		-0.160799999721348	0.171670865751356	-2.09094421389123	0.765303399187923	0.256854131995237	-0.160799998169144	E7EVI4	Transforming acidic coiled-coil-containing protein 1	TACC1
-0.11259999871254	-0.24269999563694	-0.160799995064735		-0.160799995064735	0.0454305888284169	-4.53025636774132	1.34265163430378	0.104213537080625	-0.172033329804738	O14929	Histone acetyltransferase type B catalytic subunit	HAT1
-0.0988999977707863	-0.160500004887581	-0.222100004553795		-0.160500001162291	0.045757195608355	-4.51289190458537	1.33954060701266	0.104728135044771	-0.160500002404054	A0A024R8M0	Guanine nucleotide binding protein (G protein), alpha 13, isoform CRA_a	GNA13
-0.160449996590614	-0.13629999756813	-0.184599995613098	+	-0.160449996590614	0.00746703039521129	-11.5075593133756	2.12685208091984	0.0426891546719838	-0.160449996590614	A0A024R106	Zinc finger CCHC-type and RNA binding motif 1, isoform CRA_a	ZCRB1
-0.160400003194809	-0.262199997901917	-0.0255999993532896		-0.160400003194809	0.0130590535856289	-8.66478584720773	0.793096640280839	0.244794264354474	-0.149400000150005	Q9NQP4	Prefoldin subunit 4	PFDN4
