Ratio.M.L.TotProt.R1.LOG2	Ratio.M.L.TotProt.R2.LOG2	Ratio.M.L.TotProt.R3.LOG2	T-test Significant 	Median_Log2.E.M.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
-0.352999985218048	-0.561600029468536	-0.717700004577637		-0.561600029468536	0.0356922760969038	-5.15037390734773	1.44742575621251	0.0625839350293291	-0.544100006421407	Q9NZN3	EH domain-containing protein 3	EHD3
-0.494700014591217	-0.561599969863892	-0.628499984741211	+	-0.561599999666214	0.00469686893537618	-14.5399095659304	2.32819154325316	0.0191807549140894	-0.561599989732107	Q9H3H3-2	Isoform 2 of UPF0696 protein C11orf68	C11orf68
-0.561500012874603	-0.563899993896484	-0.536800026893616	+	-0.561500012874603	0.000244264784154747	-63.9720100897449	3.61213914108917	0.00584523345633856	-0.554066677888234	A0A1U9X9A9	PRRC2A	NA
-0.561299979686737	-0.423599988222122	-0.601999998092651	+	-0.561299979686737	0.0102529794700613	-9.79975516422814	1.98914991253769	0.0284120713360241	-0.528966655333837	A0A0U4CQG9	Putative v-akt murine thymoma viral oncoprotein 2	AKT2
-0.577300012111664	-0.561299979686737	-0.377900004386902	+	-0.561299979686737	0.0156382386445802	-7.90251610479818	1.80581216368143	0.0364850223580082	-0.505499998728434	Q14181	DNA polymerase alpha subunit B	POLA2
-0.561250030994415	-0.561999976634979	-0.560500025749207	+	-0.561250001192093	5.95195630052752E-07	-1296.19379812219	6.22534028120085	0.000338666301689807	-0.5612500111262	A0A0C4DFT3	Disks large homolog 1	DLG1
-0.561200022697449	-0.578000009059906	-0.450100004673004	+	-0.561200022697449	0.00568848279710842	-13.2020916873887	2.24500355098121	0.0209422864141315	-0.52976667881012	P31942-2	Isoform 2 of Heterogeneous nuclear ribonucleoprotein H3	HNRNPH3
-0.534099996089935	-0.560249984264374	-0.586399972438812	+	-0.560249984264374	0.000725412890341801	-37.1082935568629	3.13941473142094	0.00906321115660195	-0.560249984264374	A0A024R5Q8	CTD (Carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2, isoform CRA_a	CTDSPL2
-0.599900007247925	-0.463200002908707	-0.559800028800964	+	-0.559800028800964	0.0055772634587395	-13.3341966269557	2.25357883985026	0.0207265356824762	-0.540966679652532	B3KQF0	cDNA FLJ90354 fis, clone NT2RP2003390, highly similar to Translocation protein SEC63 homolog	NA
-0.559700012207031	-0.501299977302551	-0.683000028133392	+	-0.559700012207031	0.00838067589675769	-10.854686646398	2.07672095449037	0.0255809156596213	-0.581333339214325	M0QWZ7	Serine--tRNA ligase, mitochondrial	SARS2
-0.54339998960495	-0.559300005435944	-0.62279999256134	+	-0.559300005435944	0.00177359982022624	-23.7134031650214	2.75114436391435	0.0129500441571911	-0.575166662534078	O75569	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	PRKRA
-0.559300005435944	-1.17750000953674	-0.151199996471405		-0.559300005435944	0.169381568280022	-2.10952449040795	0.771133852928521	0.213173508496189	-0.629333337148031	Q9Y2H2	Phosphatidylinositide phosphatase SAC2	INPP5F
-0.467599987983704	-0.559149980545044	-0.650699973106384	+	-0.559149980545044	0.00881788980906004	-10.5786592468183	2.05463533271493	0.0263149263955421	-0.559149980545044	P07108	Acyl-CoA-binding protein	DBI
-0.613200008869171	-0.349299997091293	-0.558899998664856	+	-0.558899998664856	0.024258691352666	-6.30305308503556	1.61513263107383	0.0480628180432933	-0.507133334875107	Q9Y4C8	Probable RNA-binding protein 19	RBM19
-0.558600008487701	-0.466600000858307	-0.650600016117096	+	-0.558600008487701	0.00892094139566979	-10.5165599518926	2.04958931380731	0.0265143011426177	-0.558600008487701	Q5SVL2	Caspase-7 (Fragment)	CASP7
-0.557900011539459	-0.572300016880035	-0.440400004386902	+	-0.557900011539459	0.00630666939175681	-12.5325129565173	2.20019993504034	0.0221982348981859	-0.523533344268799	A0A024R5X7	ClpX caseinolytic peptidase X homolog (E. coli), isoform CRA_a	CLPX
-0.622399985790253	-0.557500004768372	-0.320199996232986		-0.557500004768372	0.032122671781148	-5.44415490056039	1.49318833975438	0.057952782215603	-0.500033328930537	Q5JSZ5	Protein PRRC2B	PRRC2B
-0.557299971580505	-0.697700023651123	-0.374000012874603		-0.557299971580505	0.0285197234738267	-5.79402162997551	1.54485468970689	0.0535372081774565	-0.543000002702077	O60870-2	Isoform 2 of DNA/RNA-binding protein KIN17	KIN
-0.586199998855591	-0.507099986076355	-0.556900024414063	+	-0.556900024414063	0.00175716091975347	-23.824363174112	2.75518846425298	0.0128732776395588	-0.550066669782003	Q9BQ61	Telomerase RNA component interacting RNase	TRIR
-0.526799976825714	-0.586700022220612	-0.556749999523163	+	-0.556749999523163	0.000963218405971827	-32.197614540379	3.01627522714982	0.0099489598651525	-0.556749999523163	A0A024QZM6	SEC24 related gene family, member C (S. cerevisiae), isoform CRA_a	SEC24C
-0.600000023841858	-0.555350005626678	-0.510699987411499	+	-0.555350005626678	0.00214776896663314	-21.5429794696491	2.66801243708515	0.0138315198002275	-0.555350005626678	A0A1L7NY50	Polypeptide N-acetylgalactosaminyltransferase	GALNT2
-0.521799981594086	-0.88239997625351	-0.555299997329712		-0.555299997329712	0.0296400158320846	-5.67852930643643	1.52812156872128	0.0548956676579792	-0.653166651725769	A0A1U9X609	ABCF1	NA
-0.55510002374649	-0.390100002288818	-0.716799974441528		-0.55510002374649	0.0277789996484311	-5.87413475270532	1.55628339773033	0.0526095625734033	-0.554000000158946	Q96SB8	Structural maintenance of chromosomes protein 6	SMC6
-0.804899990558624	-0.555099964141846	-0.305299997329712		-0.555099993944168	0.0613557255274417	-3.8489247631032	1.21214489032901	0.0936484724718487	-0.555099984010061	O95905-2	Isoform 2 of Protein ecdysoneless homolog	ECD
-0.221399992704391	-0.554700016975403	-0.654699981212616		-0.554700016975403	0.0678434553680422	-3.64106738283023	1.16849204176694	0.10105478018201	-0.47693333029747	Q6FIC5	Chloride intracellular channel protein	CLIC4
-0.694000005722046	-0.414200007915497	-0.554099977016449	+	-0.554100006818771	0.0205948173515615	-6.86010987711244	1.68624204020666	0.0431883961191047	-0.554099996884664	O75150-3	Isoform 3 of E3 ubiquitin-protein ligase BRE1B	RNF40
-0.210500001907349	-0.55349999666214	-0.580299973487854		-0.55349999666214	0.0638955607876618	-3.76391293657306	1.19452931444616	0.0968033849428601	-0.448099990685781	Q14938-6	Isoform 6 of Nuclear factor 1 X-type	NFIX
-0.553099989891052	-0.504899978637695	-0.601300001144409	+	-0.553099989891052	0.0025218570167914	-19.8754576865459	2.59827954051539	0.0148610931180646	-0.553099989891052	Q8WUZ0	B-cell CLL/lymphoma 7 protein family member C	BCL7C
-0.513199985027313	-0.552100002765656	-0.601000010967255	+	-0.552100002765656	0.00208477051868934	-21.8670899413011	2.68094174306577	0.0136133804461258	-0.555433332920074	V9HWG0	Chromobox homolog 5 (HP1 alpha homolog, Drosophila), isoform CRA_b	HEL25
-0.893499970436096	-0.551400005817413	-0.517400026321411		-0.551400005817413	0.0320995047557788	-5.44621743829192	1.49350166802376	0.057952782215603	-0.654100000858307	A8K2B9	cDNA FLJ75615, highly similar to Homo sapiens DTW domain containing 1 (DTWD1), mRNA	NA
-0.550899982452393	-0.524600028991699	-0.577199995517731	+	-0.550900012254715	0.000758838867451837	-36.2808904314892	3.11985041716252	0.00912952065650915	-0.550900002320608	B2RAU8	cDNA, FLJ95131, highly similar to Homo sapiens nucleolar and coiled-body phosphoprotein 1 (NOLC1), mRNA	NA
-0.606199979782104	-0.550499975681305	-0.518700003623962	+	-0.550499975681305	0.00208999550890286	-21.8396531732361	2.67985464712432	0.0136168791362319	-0.558466653029124	Q9Y5K6	CD2-associated protein	CD2AP
-0.373600006103516	-0.605499982833862	-0.549799978733063	+	-0.549799978733063	0.0182930466891906	-7.2917895664863	1.73771395717494	0.0400850201520251	-0.509633322556814	A0A140VKD1	Testis tissue sperm-binding protein Li 48e	TMED3
-0.62830001115799	-0.416900008916855	-0.549600005149841	+	-0.549600005149841	0.0131989138794608	-8.61783797679221	1.87946180482178	0.0330521457098824	-0.531600008408229	Q59GT1	Conserved helix-loop-helix ubiquitous kinase variant (Fragment)	NA
-0.25	-0.549000024795532	-0.610899984836578		-0.549000024795532	0.0518773232424087	-4.21776716233559	1.28502244082411	0.0827612997592235	-0.46996666987737	H0YE03	CWF19-like protein 2 (Fragment)	CWF19L2
-0.548200011253357	-0.548699975013733	-0.537500023841858	+	-0.548200011253357	4.49529623805774E-05	-149.144141665542	4.34724168317113	0.0025592599373188	-0.544800003369649	B2RDK6	cDNA, FLJ96656, highly similar to Homo sapiens SPFH domain family, member 1 (SPFH1), mRNA	NA
-0.547399997711182	-0.670499980449677	-0.203999996185303		-0.547399997711182	0.0768632661819821	-3.3956000513049	1.11428116666881	0.111128361740727	-0.473966658115387	Q9BU89	Deoxyhypusine hydroxylase	DOHH
-0.546500027179718	-0.443899989128113	-0.653199970722198	+	-0.546500027179718	0.0119460972650859	-9.06710269958312	1.9227739535503	0.0309751716934173	-0.547866662343343	A0A0G2JNZ5	Glucosylceramidase	GBA
-0.546350002288818	-0.627399981021881	-0.465299993753433	+	-0.546349987387657	0.0072559767634929	-11.6755831115877	2.13930412461595	0.0238623024359745	-0.546349992354711	A0A0A0MRE5	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1	ASAP1
-0.545799970626831	-0.563000023365021	-0.503199994564056	+	-0.545799970626831	0.00109240536586402	-30.2309671601334	2.96161617528502	0.0104940259982373	-0.537333329518636	P06756-3	Isoform 3 of Integrin alpha-V	ITGAV
-0.333700001239777	-0.545199990272522	-0.558300018310547	+	-0.545199990272522	0.0223113104961764	-6.58224561566851	1.65147491987653	0.0454920653128585	-0.479066669940948	Q8WV41	Sorting nexin-33	SNX33
-0.469599992036819	-0.619199991226196	-0.544399976730347	+	-0.544399991631507	0.00623404261468475	-12.6059953242673	2.20523022548837	0.0221536776594748	-0.544399986664454	B7ZKY2	Calcium/calmodulin-dependent serine protein kinase (MAGUK family)	CASK
-0.543799996376038	-0.496899992227554	-0.566299974918365	+	-0.543799996376038	0.00145323760183988	-26.2034174231382	2.8376633734985	0.011810038876635	-0.535666654507319	A0A024R3J7	HCG2032701, isoform CRA_a	hCG_2032701
-0.543200016021729	-0.526400029659271	-0.557399988174438	+	-0.543200016021729	0.000272802137272714	-60.5323095451479	3.56415223151517	0.00612862196489869	-0.542333344618479	Q9Y3D0	Mitotic spindle-associated MMXD complex subunit MIP18	FAM96B
-0.61489999294281	-0.54229998588562	-0.496800005435944	+	-0.54229998588562	0.00386830544288061	-16.0315968028414	2.41247924118249	0.017782398718771	-0.551333328088125	A0A024R7I3	RAB8A, member RAS oncogene family, isoform CRA_a	RAB8A
-0.54119998216629	-0.471500009298325	-0.673099994659424	+	-0.54119998216629	0.0108857827456411	-9.50608624389732	1.96314033781015	0.0293634973800767	-0.561933328708013	P42224	Signal transducer and activator of transcription 1-alpha/beta	STAT1
-0.535000026226044	-0.547299981117249	-0.541150033473969	+	-0.541150003671647	4.30489353524686E-05	-152.406949320699	4.36603760059847	0.0025592599373188	-0.541150013605754	Q7KZN9-2	Isoform 2 of Cytochrome c oxidase assembly protein COX15 homolog	COX15
-0.49329999089241	-0.575800001621246	-0.540700018405914	+	-0.540700018405914	0.00197852273967219	-22.4483428161699	2.7036589539112	0.0134365961826763	-0.536600003639857	A0A024R0R4	SUMO-1 activating enzyme subunit 1, isoform CRA_b	SAE1
-0.588100016117096	-0.453299999237061	-0.539600014686584	+	-0.539600014686584	0.00554865437939826	-13.3688169720395	2.25581232617516	0.0206953088675823	-0.52700001001358	Q9Y4L1	Hypoxia up-regulated protein 1	HYOU1
-0.538800001144409	-0.431300014257431	-0.596000015735626	+	-0.538800001144409	0.00844457556341488	-10.8130168779485	2.07342217395441	0.0256554613472457	-0.522033343712489	P11717	Cation-independent mannose-6-phosphate receptor	IGF2R
-0.538600027561188	-0.541999995708466	-0.352400004863739	+	-0.538600027561188	0.0167663077571238	-7.62546069855199	1.77556256633006	0.0380586267837744	-0.477666676044464	B3KP90	cDNA FLJ31447 fis, clone NT2NE2000913, highly similar to Protein phosphatase 2C isoform beta (EC 3.1.3.16)	NA
-0.538299977779388	-0.442900002002716	-0.608200013637543	+	-0.538299977779388	0.00807764977477875	-11.058951713814	2.09271498071927	0.0252450946685619	-0.529799997806549	J3QS48	Mannose-P-dolichol utilization defect 1 protein	MPDU1
-0.549499988555908	-0.538299977779388	-0.533100008964539	+	-0.538299977779388	8.01937102556368E-05	-111.661568607916	4.09585969291769	0.00328349582848132	-0.540299991766612	Q03252	Lamin-B2	LMNB2
-0.848599970340729	-0.537899971008301	-0.371699988842011		-0.537899971008301	0.0524356041598578	-4.19338445069314	1.28037372388597	0.0834180580296945	-0.586066643397013	B7ZLK1	KIAA0528 protein	KIAA0528
-0.598100006580353	-0.50900000333786	-0.537299990653992	+	-0.537299990653992	0.00229167394110262	-20.8533648314833	2.63984717363965	0.0143292579393963	-0.548133333524068	P33316-2	Isoform 2 of Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial	DUT
-0.753499984741211	-0.536400020122528	-0.421099990606308		-0.536400020122528	0.0279722646128783	-5.85293002010052	1.55327237206385	0.0528859103342035	-0.570333331823349	B4E2A4	cDNA FLJ53275, highly similar to Homo sapiens spectrin domain with coiled-coils 1 (SPECC1), transcript variant, mRNA	NA
-0.641700029373169	-0.53600001335144	-0.364199995994568	+	-0.53600001335144	0.0238694330125365	-6.35614858588786	1.62215789697499	0.0475623993995368	-0.513966679573059	A0A0S2Z6M9	Family with sequence similarity 126 member A isoform 3	FAM126A
-0.512399971485138	-0.535549998283386	-0.558700025081635	+	-0.535549998283386	0.000622266153875486	-40.069059751172	3.2060238203957	0.0084750664202025	-0.535549998283386	P60660-2	Isoform Smooth muscle of Myosin light polypeptide 6	MYL6
-0.53549998998642	-0.61489999294281	-0.518400013446808	+	-0.53549998998642	0.00284412625904544	-18.7110273087089	2.54605112791961	0.0155704615073406	-0.556266665458679	Q8N6T3	ADP-ribosylation factor GTPase-activating protein 1	ARFGAP1
-0.535300016403198	-0.316799998283386	-0.560400009155273		-0.535300016403198	0.0259476519113306	-6.08651828791361	1.58590193678088	0.0502522394123394	-0.470833341280619	B7ZMF2	Fanconi anemia, complementation group I	FANCI
-0.217099994421005	-0.660399973392487	-0.534200012683868		-0.534200012683868	0.0703423161012449	-3.56853197528816	1.15278333719715	0.10381066278916	-0.470566660165787	D6RCD0	Estradiol 17-beta-dehydrogenase 11	HSD17B11
-0.533949971199036	-0.545199990272522	-0.522700011730194	+	-0.533950001001358	0.00014793992559523	-82.207058881943	3.82991458790027	0.00463755194670048	-0.533949991067251	O14974-4	Isoform 4 of Protein phosphatase 1 regulatory subunit 12A	PPP1R12A
-0.532700002193451	-0.68120002746582	-0.441900014877319	+	-0.532700002193451	0.0155960102621964	-7.91346272681025	1.80698648771771	0.0364561569192466	-0.551933348178864	Q9NQT4	Exosome complex component RRP46	EXOSC5
0.472799986600876	-1.53779995441437	-0.532499969005585		-0.532499983906747	0.455755940430476	-0.917454545124849	0.341267658534652	0.501919610589557	-0.532499978939692	Q05BU6	SFRS11 protein (Fragment)	SFRS11
-0.476700007915497	-0.559199988842011	-0.531899988651276	+	-0.531899988651276	0.00214899031990426	-21.5368369729551	2.66776554077795	0.0138315198002275	-0.522599995136261	Q96JM3	Chromosome alignment-maintaining phosphoprotein 1	CHAMP1
-0.708400011062622	-0.531700015068054	-0.439200013875961	+	-0.531700015068054	0.0193266698880917	-7.08850126484263	1.71384297131162	0.0415150488661185	-0.559766680002213	P06493	Cyclin-dependent kinase 1	CDK1
-0.614799976348877	-0.447899997234344	-0.531349956989288	+	-0.53134998679161	0.00812182932221484	-11.0284636176324	2.09034612539591	0.0252450946685619	-0.531349976857503	A0A1W2PNV3	Golgi SNAP receptor complex member 2 (Fragment)	GOSR2
-0.527999997138977	-0.530200004577637	-0.532400012016296	+	-0.530200004577636	5.73910077570097E-06	-417.422836834257	5.24115614919505	0.00117559740289471	-0.530200004577637	C9J0H3	Phospholipid scramblase (Fragment)	PLSCR1
-0.419200003147125	-0.585300028324127	-0.529900014400482	+	-0.529900014400482	0.00899068049024792	-10.4751393246404	2.04620743614839	0.0266011949004579	-0.511466681957245	Q53FT3	Protein Hikeshi	HIKESHI
-0.598999977111816	-0.423700004816055	-0.529699981212616	+	-0.529699981212616	0.00956425710503742	-10.1517660455542	2.01934875798777	0.027524984728238	-0.517466654380163	B4DRY5	cDNA FLJ54538, highly similar to Transportin-2	NA
-0.529699981212616	-0.525699973106384	-0.532500028610229	+	-0.529699981212616	1.38968215590003E-05	-268.248766102813	4.85708451897133	0.00182475956932412	-0.529299994309743	O95470	Sphingosine-1-phosphate lyase 1	SGPL1
-0.529600024223328	-0.527100026607513	-0.583500027656555	+	-0.529600024223328	0.00113039270422886	-29.7178161512369	2.94677065417033	0.0107397792919391	-0.546733359495799	V9HWC6	Peptidyl-prolyl cis-trans isomerase	HEL-S-39
-0.57480001449585	-0.48429998755455	-0.529550015926361	+	-0.5295500010252	0.00242504727236007	-20.2697731243487	2.61527979923176	0.0146446543037819	-0.529550005992254	Q9H330-2	Isoform 2 of Transmembrane protein 245	TMEM245
-0.478300005197525	-0.529299974441528	-0.598800003528595	+	-0.529299974441528	0.0042263630129523	-15.3333335380962	2.37403320304468	0.0184153096235552	-0.535466661055883	A0A1X7SBZ2	Probable ATP-dependent RNA helicase DDX17	DDX17
-0.528200030326843	-0.583500027656555	-0.472900003194809	+	-0.528200015425682	0.00363379268119816	-16.5437443206421	2.43963986225591	0.0172661606963423	-0.528200020392736	Q9P0N9-3	Isoform 3 of TBC1 domain family member 7	TBC1D7
-0.503899991512299	-0.551400005817413	-0.527649998664856	+	-0.527649998664856	0.000674644039510379	-38.4806876238261	3.17092531228399	0.00887805219650945	-0.527649998664856	A0A024R7G7	Solute carrier family 35, member E1, isoform CRA_c	SLC35E1
-0.463299989700317	-0.676800012588501	-0.527400016784668	+	-0.527400016784668	0.0127028941690581	-8.7877991390013	1.89609732011062	0.0322356397620112	-0.555833339691162	P09382	Galectin-1	LGALS1
-0.938199996948242	-0.527400016784668	-0.436699986457825		-0.527400016784668	0.0544161868843213	-4.10985028717069	1.26427189410255	0.0857131305644603	-0.634100000063578	P49137	MAP kinase-activated protein kinase 2	MAPKAPK2
-0.526400029659271	-0.537400007247925	-0.430000007152557	+	-0.526400029659271	0.00466120126649076	-14.595826075357	2.33150214422926	0.0191500952113266	-0.497933348019918	B5BUB5	Autoantigen La (Fragment)	SSB
